gender|SeniorCitizen|Partner|Dependents|tenure|PhoneService|MultipleLines|InternetService|OnlineSecurity|OnlineBackup|DeviceProtection|TechSupport|StreamingTV|StreamingMovies|Contract|PaperlessBilling|PaymentMethod|MonthlyCharges|TotalCharges|Churn|PaymentMethods|tenures|Contracts|MultipleLiness|Partners|Dependentss|PhoneServices|InternetServices|OnlineSecuritys|OnlineBackups|DeviceProtections|TechSupports|StreamingTVs|StreamingMoviess|PaperlessBillings|churned|SeniorCitizens|MonthlyChargess|TotalChargess
Female|0.0|Yes|No|71.0|Yes|Yes|DSL|Yes|Yes|Yes|Yes|Yes|Yes|Two year|No|Electronic check|90.1|6310.9|No|0.0|5.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|126.0|4683.0
Male|1.0|No|No|69.0|Yes|Yes|DSL|Yes|No|Yes|Yes|No|Yes|Two year|No|Credit card (automatic)|74.1|5031.0|No|3.0|20.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|1.0|335.0|6519.0
Female|1.0|No|No|1.0|Yes|Yes|Fiber optic|No|No|No|No|No|Yes|Month-to-month|Yes|Electronic check|85.05|85.05|Yes|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|411.0|700.0
Female|0.0|Yes|Yes|72.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Yes|Two year|Yes|Bank transfer (automatic)|118.75|8672.45|No|2.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1549.0|5008.0
Female|0.0|Yes|No|26.0|Yes|No|Fiber optic|No|No|No|Yes|No|Yes|Month-to-month|No|Credit card (automatic)|85.9|2196.45|No|3.0|32.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|252.0|4106.0
Female|0.0|Yes|No|33.0|Yes|Yes|Fiber optic|No|No|Yes|Yes|No|Yes|Month-to-month|Yes|Credit card (automatic)|95.0|3008.15|No|3.0|62.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|46.0|3502.0
Female|0.0|Yes|Yes|10.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Mailed check|20.15|220.8|No|1.0|12.0|1.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|7.0|720.0
Female|1.0|No|No|57.0|Yes|Yes|Fiber optic|Yes|No|Yes|Yes|No|Yes|Two year|No|Credit card (automatic)|101.3|5779.6|No|3.0|55.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|1.0|385.0|5714.0
Female|0.0|No|No|10.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|Yes|Electronic check|21.2|222.65|No|0.0|12.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|714.0|5184.0
Female|0.0|Yes|Yes|39.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|Yes|Mailed check|24.2|914.6|No|1.0|69.0|2.0|1.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|514.0|3218.0
Female|0.0|No|No|11.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Bank transfer (automatic)|20.3|246.3|No|2.0|17.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|22.0|240.0
Female|0.0|Yes|Yes|21.0|Yes|No|Fiber optic|No|Yes|Yes|Yes|Yes|Yes|Month-to-month|Yes|Electronic check|102.8|2110.15|Yes|0.0|64.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|1059.0|1862.0
Female|0.0|Yes|Yes|68.0|Yes|Yes|DSL|No|Yes|Yes|Yes|Yes|Yes|Two year|No|Bank transfer (automatic)|85.3|5560.0|No|2.0|15.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|63.0|5832.0
Male|0.0|No|No|18.0|Yes|Yes|Fiber optic|No|No|Yes|No|Yes|No|One year|Yes|Credit card (automatic)|89.6|1633.0|No|3.0|19.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|391.0|2396.0
Female|0.0|No|No|6.0|Yes|No|Fiber optic|No|No|Yes|Yes|Yes|Yes|Month-to-month|Yes|Mailed check|99.95|547.65|Yes|1.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|382.0|1414.0
Male|0.0|No|No|18.0|Yes|Yes|DSL|Yes|No|No|No|No|No|Month-to-month|No|Mailed check|56.25|969.85|No|1.0|19.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|232.0|2103.0
Female|0.0|Yes|Yes|52.0|Yes|No|DSL|No|No|Yes|No|No|No|One year|Yes|Bank transfer (automatic)|50.95|2610.65|No|2.0|29.0|2.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|274.0|6089.0
Male|0.0|Yes|Yes|56.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Yes|Two year|No|Mailed check|115.85|6567.9|No|1.0|28.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|1378.0|6122.0
Male|0.0|No|No|45.0|Yes|Yes|Fiber optic|No|No|Yes|Yes|Yes|Yes|Month-to-month|Yes|Bank transfer (automatic)|103.65|4747.85|No|2.0|65.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|713.0|2911.0
Female|0.0|No|No|67.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|Yes|Mailed check|26.1|1759.55|No|1.0|18.0|1.0|1.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|408.0|4108.0
Male|0.0|Yes|No|3.0|No|No phone service|DSL|Yes|No|No|Yes|No|No|Month-to-month|No|Mailed check|35.1|101.1|No|1.0|3.0|0.0|2.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|574.0|1609.0
Male|1.0|No|No|65.0|Yes|No|Fiber optic|No|Yes|Yes|No|Yes|Yes|Month-to-month|Yes|Bank transfer (automatic)|99.1|6496.15|No|2.0|34.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|670.0|4289.0
Male|0.0|Yes|No|63.0|Yes|Yes|DSL|No|Yes|No|Yes|No|Yes|Two year|No|Mailed check|67.25|4234.15|No|1.0|39.0|1.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|973.0|4907.0
Female|0.0|Yes|Yes|11.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Mailed check|25.0|300.7|No|1.0|17.0|1.0|1.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|30.0|2962.0
Male|0.0|No|Yes|1.0|Yes|No|DSL|No|No|No|Yes|No|Yes|Month-to-month|Yes|Mailed check|59.55|59.55|No|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|506.0|4753.0
Male|0.0|No|No|55.0|Yes|Yes|DSL|No|No|Yes|No|Yes|Yes|Two year|Yes|Bank transfer (automatic)|77.8|4323.35|No|2.0|63.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|1000.0|3677.0
Male|0.0|Yes|Yes|25.0|Yes|Yes|DSL|No|No|No|Yes|No|No|One year|Yes|Mailed check|55.1|1466.1|No|1.0|31.0|2.0|1.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|564.0|6240.0
Male|0.0|Yes|No|72.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Yes|One year|Yes|Bank transfer (automatic)|117.8|8684.8|Yes|2.0|1.0|2.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|1460.0|3757.0
Female|0.0|Yes|No|72.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|Yes|Credit card (automatic)|24.15|1776.45|No|3.0|1.0|1.0|1.0|1.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|334.0|689.0
Female|0.0|No|Yes|65.0|No|No phone service|DSL|No|Yes|No|Yes|Yes|No|Two year|No|Mailed check|45.25|2933.95|No|1.0|34.0|1.0|2.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|173.0|6016.0
Female|1.0|No|No|54.0|Yes|Yes|Fiber optic|No|Yes|No|No|No|No|Month-to-month|Yes|Electronic check|79.5|4370.25|Yes|0.0|50.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|141.0|244.0
Male|0.0|Yes|Yes|7.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Mailed check|20.25|144.35|No|1.0|7.0|0.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|10.0|4521.0
Female|0.0|Yes|No|72.0|Yes|Yes|DSL|Yes|Yes|No|Yes|No|No|Two year|No|Bank transfer (automatic)|64.75|4804.75|No|2.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|472.0|2656.0
Male|0.0|Yes|No|21.0|Yes|No|DSL|No|No|No|No|Yes|No|Month-to-month|No|Bank transfer (automatic)|54.6|1125.2|No|2.0|64.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|319.0|2804.0
Female|0.0|No|No|2.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|Yes|Bank transfer (automatic)|20.7|39.85|No|2.0|2.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|51.0|6273.0
Male|1.0|No|No|4.0|Yes|No|Fiber optic|No|No|Yes|No|Yes|Yes|Month-to-month|Yes|Electronic check|94.75|422.4|No|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|128.0|608.0
Male|0.0|Yes|No|3.0|Yes|Yes|Fiber optic|No|No|No|Yes|No|No|Month-to-month|Yes|Bank transfer (automatic)|79.65|251.75|Yes|2.0|3.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|284.0|4485.0
Male|0.0|Yes|No|72.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Yes|Two year|No|Credit card (automatic)|115.8|8332.15|No|3.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|705.0|3249.0
Female|0.0|No|No|6.0|Yes|No|DSL|Yes|No|No|No|No|No|Month-to-month|Yes|Electronic check|49.45|314.6|No|0.0|13.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|403.0|2966.0
Male|0.0|No|No|52.0|Yes|No|Fiber optic|No|No|Yes|No|No|Yes|Month-to-month|Yes|Credit card (automatic)|83.8|4331.4|No|3.0|29.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|707.0|2776.0
Male|1.0|Yes|No|69.0|Yes|Yes|Fiber optic|No|Yes|Yes|No|No|Yes|Month-to-month|Yes|Bank transfer (automatic)|95.35|6382.0|No|2.0|20.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|779.0|1626.0
Male|0.0|No|No|8.0|Yes|No|Fiber optic|No|No|Yes|No|Yes|Yes|Month-to-month|Yes|Electronic check|94.7|740.3|Yes|0.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|181.0|140.0
Female|1.0|No|No|8.0|Yes|No|Fiber optic|No|No|Yes|No|No|No|Month-to-month|Yes|Bank transfer (automatic)|74.05|600.15|No|2.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|342.0|4103.0
Female|1.0|No|No|63.0|Yes|Yes|Fiber optic|No|No|Yes|No|No|Yes|Month-to-month|Yes|Bank transfer (automatic)|89.6|5538.8|No|2.0|39.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|391.0|6329.0
Male|0.0|No|No|60.0|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Yes|One year|Yes|Credit card (automatic)|116.6|7049.5|No|3.0|33.0|2.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|980.0|2279.0
Female|0.0|Yes|No|12.0|Yes|No|DSL|Yes|No|No|Yes|No|No|Month-to-month|No|Bank transfer (automatic)|54.2|690.5|No|2.0|11.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|118.0|6512.0
Female|0.0|No|No|13.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|Yes|Mailed check|19.3|279.3|No|1.0|14.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|25.0|6342.0
Male|0.0|No|No|22.0|Yes|Yes|DSL|Yes|Yes|Yes|No|No|No|Month-to-month|No|Mailed check|65.05|1427.55|No|1.0|22.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1308.0|5453.0
Male|0.0|No|No|5.0|Yes|Yes|Fiber optic|No|No|Yes|No|Yes|No|Month-to-month|Yes|Electronic check|92.5|452.7|Yes|0.0|6.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|896.0|597.0
Female|0.0|Yes|Yes|1.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Mailed check|19.45|19.45|Yes|1.0|0.0|0.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|1.0|0.0|21.0|8.0
Female|0.0|Yes|Yes|72.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|Yes|Bank transfer (automatic)|24.05|1709.15|No|2.0|1.0|1.0|1.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|396.0|6499.0
Female|0.0|No|No|2.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Bank transfer (automatic)|18.75|53.15|No|2.0|2.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|1309.0|3968.0
Female|0.0|Yes|Yes|40.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Bank transfer (automatic)|20.15|777.35|No|2.0|61.0|1.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|7.0|3842.0
Male|0.0|Yes|Yes|44.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|No|Bank transfer (automatic)|20.0|860.85|No|2.0|70.0|2.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|4.0|1492.0
Male|1.0|Yes|No|71.0|Yes|No|DSL|Yes|Yes|No|Yes|Yes|No|One year|Yes|Bank transfer (automatic)|71.0|5012.1|No|2.0|5.0|2.0|0.0|1.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|226.0|5752.0
Female|0.0|No|No|2.0|Yes|Yes|Fiber optic|No|No|No|No|No|No|Month-to-month|Yes|Electronic check|75.55|166.3|Yes|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|169.0|3658.0
Male|1.0|No|No|26.0|Yes|Yes|Fiber optic|No|No|No|No|Yes|Yes|Month-to-month|Yes|Electronic check|93.6|2404.1|No|0.0|32.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|956.0|6466.0
Male|0.0|Yes|Yes|1.0|Yes|No|Fiber optic|No|No|No|No|No|No|Month-to-month|Yes|Electronic check|70.0|70.0|Yes|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|168.0|126.0
Female|0.0|No|No|1.0|No|No phone service|DSL|No|No|No|No|No|No|Month-to-month|No|Mailed check|24.4|24.4|No|1.0|0.0|0.0|2.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|73.0|46.0
Male|0.0|Yes|Yes|65.0|Yes|No|DSL|Yes|No|No|Yes|Yes|Yes|Two year|Yes|Bank transfer (automatic)|74.8|4820.15|Yes|2.0|34.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|277.0|3457.0
Male|0.0|No|No|3.0|Yes|Yes|DSL|No|No|No|Yes|Yes|No|Month-to-month|Yes|Mailed check|65.25|209.9|No|1.0|3.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|331.0|730.0
Male|0.0|No|No|13.0|Yes|No|DSL|No|No|No|Yes|No|No|Month-to-month|Yes|Mailed check|50.55|610.75|No|1.0|14.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|87.0|2898.0
Female|0.0|Yes|No|33.0|Yes|Yes|Fiber optic|No|Yes|Yes|No|Yes|Yes|Month-to-month|Yes|Electronic check|104.4|3409.6|Yes|0.0|62.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|78.0|4316.0
Female|0.0|No|No|1.0|Yes|No|Fiber optic|No|No|No|No|No|No|Month-to-month|Yes|Mailed check|70.7|70.7|No|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|146.0|4854.0
Male|0.0|Yes|Yes|4.0|Yes|No|DSL|No|No|No|No|No|No|Month-to-month|No|Mailed check|45.25|155.35|No|1.0|4.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|173.0|243.0
Male|0.0|No|No|2.0|Yes|No|Fiber optic|No|No|No|No|No|No|Month-to-month|Yes|Electronic check|70.3|144.0|No|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|57.0|5080.0
Male|0.0|Yes|No|72.0|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Yes|Two year|Yes|Credit card (automatic)|108.95|7875.0|No|3.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|553.0|3237.0
Female|0.0|Yes|Yes|37.0|Yes|Yes|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Mailed check|26.45|911.6|No|1.0|56.0|0.0|1.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|905.0|4535.0
Female|0.0|No|No|15.0|Yes|No|Fiber optic|Yes|No|No|No|Yes|No|Month-to-month|No|Electronic check|86.2|1270.2|Yes|0.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|439.0|4811.0
Female|0.0|No|No|23.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|Yes|Credit card (automatic)|19.65|478.1|No|3.0|26.0|2.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|5.0|5950.0
Female|0.0|Yes|Yes|30.0|No|No phone service|DSL|No|No|No|Yes|Yes|Yes|Month-to-month|No|Credit card (automatic)|51.2|1561.5|Yes|3.0|40.0|0.0|2.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|781.0|2307.0
Female|0.0|Yes|Yes|42.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|One year|Yes|Electronic check|19.05|761.85|No|0.0|58.0|2.0|0.0|1.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|152.0|4491.0
Female|0.0|No|No|32.0|Yes|Yes|DSL|Yes|No|No|No|Yes|Yes|One year|No|Mailed check|74.75|2282.95|No|1.0|47.0|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|103.0|4952.0
Female|0.0|Yes|Yes|22.0|Yes|Yes|Fiber optic|No|No|No|No|No|No|Month-to-month|Yes|Bank transfer (automatic)|75.8|1615.1|No|2.0|22.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|386.0|2296.0
Male|0.0|Yes|No|42.0|No|No phone service|DSL|No|No|No|No|No|No|Month-to-month|Yes|Credit card (automatic)|25.1|1097.15|No|3.0|58.0|0.0|2.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|28.0|1427.0
Female|0.0|No|No|8.0|Yes|No|DSL|No|No|No|No|No|No|Month-to-month|No|Mailed check|44.45|369.3|No|1.0|8.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|122.0|3939.0
Female|0.0|Yes|Yes|65.0|Yes|Yes|Fiber optic|Yes|No|Yes|No|Yes|Yes|Two year|Yes|Credit card (automatic)|104.3|6725.3|No|3.0|34.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|351.0|2701.0
Female|0.0|No|No|2.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Mailed check|19.5|31.55|Yes|1.0|2.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|1.0|0.0|16.0|1434.0
Female|0.0|Yes|Yes|70.0|Yes|Yes|DSL|Yes|Yes|Yes|Yes|Yes|Yes|Two year|Yes|Bank transfer (automatic)|89.0|6293.2|No|2.0|9.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|400.0|5378.0
Male|0.0|No|Yes|22.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Credit card (automatic)|20.15|432.5|No|3.0|22.0|0.0|0.0|0.0|1.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|7.0|5804.0
Female|1.0|No|No|4.0|Yes|Yes|Fiber optic|No|No|No|No|No|No|Month-to-month|Yes|Electronic check|74.9|321.75|Yes|0.0|4.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|65.0|3053.0
Female|0.0|No|No|2.0|Yes|Yes|Fiber optic|No|No|No|No|No|No|Month-to-month|No|Credit card (automatic)|74.9|147.15|Yes|3.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|65.0|318.0
Female|0.0|Yes|Yes|67.0|No|No phone service|DSL|Yes|Yes|No|No|No|No|Two year|No|Bank transfer (automatic)|36.15|2434.45|No|2.0|18.0|1.0|2.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1226.0|948.0
Female|0.0|No|No|25.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|Yes|Credit card (automatic)|19.2|532.1|No|3.0|31.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|0.0|0.0|0.0|33.0|1779.0
Female|0.0|Yes|No|20.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Month-to-month|No|Bank transfer (automatic)|19.25|375.25|No|2.0|43.0|0.0|0.0|1.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|29.0|3742.0
Female|0.0|No|Yes|2.0|Yes|No|DSL|Yes|No|No|No|No|Yes|Month-to-month|Yes|Credit card (automatic)|61.2|125.95|No|3.0|2.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|812.0|2821.0
Male|0.0|No|No|51.0|Yes|No|No|No internet service|No internet service|No internet service|No internet service|No internet service|No internet service|Two year|No|Mailed check|20.45|1042.65|No|1.0|51.0|1.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|1.0|0.0|0.0|18.0|4337.0
Female|0.0|Yes|Yes|46.0|No|No phone service|DSL|Yes|Yes|No|No|No|No|Month-to-month|No|Bank transfer (automatic)|35.05|1620.25|No|2.0|37.0|0.0|2.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|906.0|5887.0
Female|0.0|No|No|25.0|Yes|Yes|Fiber optic|No|Yes|No|No|Yes|Yes|Month-to-month|Yes|Electronic check|100.25|2387.75|Yes|0.0|31.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|336.0|6513.0
